diff,distance,value
1424111,46.01981171,64
1424107,46.01981171,62
1424101,46.01981171,67
1424097,46.01963162,66
1424091,46.01945152,64
1424087,46.01927142,65
1424081,46.01909133,65
1424077,46.01909133,63
1424071,46.01873114,62
1424067,46.01876623,62
1424061,46.01862124,59
1424057,46.01844114,58
1424051,46.01847624,56
1424047,46.01851134,57
1424041,46.01833125,55
1424037,46.01811605,55
1424031,46.01790086,49
1424027,46.01790086,49
1424021,46.01804585,42
1424017,46.01804585,46
1424011,46.01804585,46
1424007,46.01804585,49
1424001,46.01790086,51
1423997,46.01775586,50
1423991,46.01761087,48
1423985,46.01764597,47
1423981,46.01768107,43
1423975,46.01786116,43
1423971,46.01789627,44
1423965,46.01789627,45
1423961,46.01793137,46
1423955,46.01793137,49
1423951,46.01793137,47
1423945,46.01811146,46
1423941,46.01829156,46
1423935,46.01814656,45
1423931,46.01814656,45
1423925,46.01814656,46
1423921,46.01814656,46
1423915,46.01818167,48
1423911,46.01836176,48
1423905,46.01854186,46
1423901,46.01854186,50
1423895,46.01857696,43
1423891,46.01875705,46
1423885,46.01911724,47
1423881,46.01911724,49
1423875,46.01908214,53
1423871,46.01908214,51
1423865,46.01926223,51
1423859,46.01926223,53
1423855,46.01922713,51
1423849,46.01955222,57
1423845,46.01973231,58
1423839,46.01991241,58
1423835,46.0200925,61
1423829,46.01987731,61
1423825,46.0200223,57
1423819,46.0200223,53
1423815,46.01987731,48
1423809,46.01991241,53
1423805,46.0202726,52
1423799,46.02084799,49
1423795,46.02120818,48
1423789,46.02056259,41
1423785,46.0203123,41
1423779,46.0203871,40
1423775,46.020497,38
1423769,46.0214372,36
1423765,46.0224476,38
1423759,46.02302763,41
1423755,46.02285219,41
1423749,46.02333168,41
1423743,46.02333168,40
1423739,46.02333168,45
1423733,46.02333168,47
1423729,46.02333168,50
1423723,46.02333168,48
1423719,46.02354686,46
1423713,46.03539145,47
1423709,46.05704321,51
1423703,46.06803828,52
1423699,46.0521286,52
1423693,46.04116025,52
1423689,46.03016251,49
1423683,46.02807108,51
1423679,46.01717888,50
1423673,46.00169399,48
1423669,45.98273373,49
1423663,45.91820903,55
1423659,45.86220069,54
1423653,45.78650963,59
1423649,45.75852654,56
1423643,45.70274734,54
1423639,45.64898728,52
1423633,45.56026723,51
1423629,45.4987713,54
1423623,45.40499753,58
1423617,45.31163074,57
1423613,45.25798062,59
1423607,45.23550604,60
1423603,45.26895511,54
1423597,45.32120447,62
1423593,45.34742838,59
1423587,45.38701683,58
1423583,45.41306135,64
1423577,45.44321281,66
1423573,45.44712488,69
1423567,45.43760003,68
1423563,45.43953817,70
1423557,45.44125991,75
1423553,45.44057858,74
1423547,45.41467996,78
1423543,45.37883557,86
1423537,45.31231963,82
1423533,45.2664831,82
1423527,45.22961827,81
1423523,45.23489254,78
1423517,45.26298885,80
1423513,45.24968033,81
1423507,45.23111941,80
1423503,45.23079852,75
1423497,45.23029836,70
1423491,45.22131511,71
1423487,45.2066987,71
1423481,45.15855581,65
1423477,45.11108517,65
1423471,45.04071417,70
1423467,45.00170567,69
1423461,44.98699516,70
1423457,44.99340906,67
1423451,44.99491589,71
1423447,44.99491589,74
1423441,44.99491589,75
1423437,44.99491589,76
1423431,44.99491589,75
1423427,44.99491589,72
1423421,44.99491589,70
1423417,44.99491589,66
1423411,44.99495411,63
1423407,44.99731611,68
1423401,45.0187545,66
1423397,45.05842873,67
1423391,45.147835,61
1423387,45.21870962,61
1423381,45.34142543,57
1423377,45.42646926,53
1423371,45.55493937,53
1423365,45.68648861,54
1423361,45.7762936,59
1423355,45.90769297,65
1423351,45.99771468,62
1423345,46.13626819,60
1423341,46.21725526,61
1423335,46.26557681,63
1423331,46.25453959,65
1423325,46.21732399,61
1423321,46.19234091,64
1423315,46.16187891,63
1423311,46.14707634,64
1423305,46.12651138,62
1423301,46.10641857,63
1423295,46.04645519,62
1423291,45.98753176,61
1423285,45.89550271,61
1423281,45.84081983,60
1423275,45.75357504,56
1423271,45.70172719,54
1423265,45.62771081,52
1423255,45.52820746,59
1423251,45.49073884,58
1423245,45.4110054,55
1423239,45.32715736,51
1423235,45.27092841,47
1423229,45.18746308,50
1423205,44.83526055,57
1423199,44.7483645,59
1423195,44.69043296,53
1423189,44.60126004,53
1423185,44.54503774,56
1423179,44.46720072,54
1423175,44.42116618,57
1423169,44.35818234,53
1423165,44.31632386,48
1423159,44.25471179,52
1423155,44.21307171,50
1423149,44.14839351,47
1423145,44.1112715,43
1423139,44.06030272,40
1423135,44.02195896,40
1423129,43.95926189,39
1423125,43.91929958,37
1423119,43.86245592,36
1423113,43.80915112,33
1423109,43.77212669,33
1423103,43.70163571,36
1423099,43.64664009,34
1423093,43.55739706,34
1423089,43.49941095,36
1423083,43.4298261,36
1423079,43.39479426,35
1423073,43.34824525,38
1423069,43.31653842,39
1423063,43.26766445,42
1423059,43.23422366,44
1423053,43.18685369,43
1423049,43.15664686,48
1423043,43.11452929,49
1423039,43.08680296,49
1423033,43.0476843,50
1423029,43.02172266,48
1423023,42.98309737,50
1423019,42.95658808,52
1423013,42.91352215,45
1423009,42.87660838,46
1423003,42.81217181,46
1422999,42.76516398,50
1422993,42.69934926,49
1422987,42.65660509,45
1422983,42.64646904,42
1422977,42.6440163,41
1422973,42.63828527,40
1422967,42.61435624,45
1422963,42.59577308,46
1422957,42.57694974,49
1422953,42.56998808,51
1422947,42.55588268,53
1422943,42.54798383,51
1422937,42.5491987,49
1422933,42.5556685,53
1422927,42.56550146,57
1422923,42.56519614,56
1422917,42.56519614,55
1422913,42.56519614,55
1422907,42.56519614,52
1422903,42.56543389,58
1422897,42.57097589,53
1422893,42.58279723,56
1422887,42.60401876,54
1422883,42.61823188,54
1422877,42.63352008,53
1422873,42.64190014,53
1422867,42.66541939,49
1422861,42.69464855,51
1422857,42.71339742,52
1422851,42.74374819,54
1422847,42.77422387,63
1422841,42.83229532,57
1422837,42.86554918,59
1422831,42.87779986,56
1422827,42.85723341,58
1422821,42.8090595,57
1422817,42.78095546,56
1422811,42.73964084,52
1422807,42.71807523,54
1422801,42.70091062,54
1422797,42.69324728,56
1422791,42.6780511,58
1422787,42.65378842,49
1422781,42.62484023,50
1422777,42.62908693,49
1422771,42.64797119,58
1422767,42.66628647,57
1422761,42.72604126,58
1422757,42.74151825,58
1422751,42.71487013,62
1422747,42.69273139,62
1422741,42.65874207,62
1422735,42.62056416,62
1422731,42.59095332,59
1422725,42.55449258,60
1422721,42.54058774,60
1422715,42.52315452,60
1422711,42.52668636,55
1422705,42.54869117,59
1422701,42.5630163,59
1422695,42.59878958,66
1422691,42.6380216,71
1422685,42.71120872,75
1422681,42.76331442,82
1422675,42.83628216,82
1422671,42.86890672,82
1422665,42.89708821,82
1422661,42.91386703,83
1422655,42.94572042,88
1422651,42.98356604,86
1422645,43.06221492,88
1422641,43.12929918,86
1422635,43.23328392,80
1422631,43.29990991,75
1422625,43.40826708,69
1422621,43.477952,63
1422615,43.58081067,63
1422611,43.64873366,65
1422605,43.74839298,64
1422599,43.85359264,69
1422595,43.92231127,67
1422589,44.00905257,72
1422585,44.05993844,68
1422579,44.08980774,70
1422575,44.07476071,68
1422569,44.05811584,66
1422565,44.09071638,68
1422559,44.14747641,68
1422555,44.16036991,67
1422549,44.14194535,64
1422545,44.11797406,63
1422539,44.07818502,54
1422535,44.0305691,52
1422529,43.96491549,45
1422525,43.92506741,41
1422519,43.86568776,38
1422515,43.82939808,37
1422509,43.78632494,34
1422505,43.7396242,30
1422499,43.65002311,29
1422495,43.58095669,29
1422423,42.54360804,49
1422419,42.52402368,53
1422413,42.4821982,56
1422409,42.47128198,59
1422403,42.45828177,56
1422399,42.47460371,57
1422393,42.50486592,61
1422389,42.51991282,61
1422383,42.51453832,64
1422379,42.51082229,64
1422373,42.51672992,66
1422369,42.50298496,69
1422363,42.48521659,69
1422359,42.48270836,70
1422353,42.50452199,72
1422347,42.51309259,68
1422343,42.50792193,70
1422337,42.49550614,70
1422333,42.48411913,72
1422327,42.49135047,79
1422323,42.50202469,78
1422317,42.50809817,82
1422313,42.52973935,82
1422307,42.55945027,80
1422303,42.58712333,80
1422297,42.62424496,79
1422293,42.64527713,76
1422287,42.64481981,76
1422283,42.66190079,79
1422277,42.66841121,79
1422273,42.66321046,74
1422267,42.68986313,69
1422263,42.71390909,69
1422257,42.74247734,67
1422253,42.75316692,68
1422247,42.77735354,68
1422243,42.80992809,71
1422237,42.86473185,76
1422233,42.88413117,78
1422227,42.92500131,79
1422221,42.9737013,79
1422217,42.98606572,87
1422211,42.9624135,88
1422207,42.96059183,90
1422201,43.01065645,90
1422197,43.04588506,93
1422191,43.07610309,99
1422187,43.11095292,96
1422181,43.16108029,98
1422177,43.20785902,96
1422171,43.27974457,98
1422167,43.30702446,100
1422161,43.33225002,106
1422157,43.35448731,98
1422151,43.35035932,104
1422147,43.34473432,108
1422141,43.30975379,113
1422137,43.27799327,114
1422131,43.25672377,107
1422127,43.22544038,113
1422121,43.16883977,108
1422117,43.15875249,107
1422111,43.16647572,103
1422107,43.1516651,103
1422101,43.10881268,95
1422097,43.08398812,95
1422091,43.07471594,88
1422085,43.12011687,83
1422081,43.16068416,76
1422075,43.19421761,72
1422071,43.19138031,71
1422065,43.18449425,68
1422061,43.15233534,67
1422055,43.07286214,63
1422051,43.01750057,63
1422045,42.96151508,61
1422041,42.93755958,57
1422035,42.91320915,62
1422031,42.89913901,58
1422025,42.88149863,56
1422021,42.8813351,62
1422015,42.87474576,58
1422011,42.86939523,56
1422005,42.8711402,54
1422001,42.8711402,52
1421995,42.8711402,56
1421991,42.8711402,55
1421985,42.8711402,58
1421981,42.8711402,61
1421975,42.8711402,57
1421971,42.8711402,61
1421965,42.8711402,65
1421961,42.8711402,64
1421955,42.8711402,70
1421949,42.8711402,72
1421945,42.87123401,77
1421939,42.88235593,85
1421935,42.89450887,86
1421929,42.91477311,91
1421925,42.93230471,92
1421919,42.97737389,95
1421915,43.02344597,96
1421909,43.11007219,94
1421905,43.17684497,88
1421899,43.27114246,81
1421895,43.33349391,76
1421889,43.43293165,71
1421885,43.49571076,67
1421879,43.59034773,64
1421875,43.65255994,62
1421869,43.74702154,59
1421865,43.81316461,55
1421859,43.91282868,50
1421855,43.97061878,51
1421849,44.05017412,51
1421845,44.08311764,54
1421839,44.07471609,61
1421835,44.0599403,60
1421829,44.07518766,66
1421823,44.13383497,68
1421819,44.15517196,64
1421813,44.1501532,66
1421809,44.13037603,63
1421803,44.09800492,66
1421799,44.06146251,71
1421793,43.99020648,67
1421789,43.94997622,69
1421783,43.8891767,71
1421779,43.84946265,67
1421773,43.80262501,71
1421769,43.7750198,70
1421763,43.73775371,71
1421759,43.73902221,75
1421753,43.73946505,74
1421749,43.74429861,78
1421743,43.73069127,78
1421739,43.73590157,75
1421733,43.74236938,77
1421729,43.74687288,81
1421723,43.77035138,81
1421719,43.79672736,83
1421713,43.82981995,83
1421709,43.85030552,85
1421703,43.85982075,83
1421699,43.85982075,79
1421693,43.85998077,81
1421687,43.86059948,80
1421683,43.8730487,80
1421677,43.9150619,82
1421673,43.94272352,77
1421667,43.95524463,71
1421663,43.97936036,70
1421657,44.03273352,73
1421653,44.07220705,72
1421647,44.12971581,70
1421643,44.17565979,70
1421637,44.2327281,73
1421633,44.25653101,68
1421627,44.23617374,63
1421623,44.21009892,64
1421617,44.17400919,65
1421613,44.16130143,70
1421607,44.18623624,71
1421603,44.21492428,72
1421597,44.26107547,69
1421593,44.2859353,67
1421587,44.30762527,69
1421583,44.32817543,71
1421577,44.36100028,71
1421573,44.36059523,71
1421567,44.38348146,72
1421563,44.41273027,70
1421557,44.45410694,68
1421551,44.49305372,73
1421547,44.5169568,77
1421541,44.56366038,76
1421537,44.59240893,79
1421531,44.62145944,80
1421527,44.63368501,79
1421521,44.67428924,78
1421517,44.69148471,75
1421511,44.72047344,78
1421507,44.72271538,78
1421501,44.75194517,79
1421497,44.73640625,80
1421491,44.70114635,77
1421487,44.67700776,74
1421481,44.67178275,75
1421477,44.67654932,75
1421471,44.71267634,71
1421467,44.7455855,71
1421461,44.78244848,72
1421457,44.80823438,75
1421451,44.85031045,74
1421447,44.87501882,81
1421441,44.88711292,85
1421437,44.86090339,83
1421431,44.83827308,88
1421427,44.81717823,92
1421421,44.78088294,92
1421415,44.74891859,86
1421411,44.76136832,91
1421405,44.77701942,86
1421401,44.74078718,84
1421395,44.69542583,86
1421391,44.70803827,88
1421385,44.71128953,85
1421381,44.67775718,87
1421375,44.64500502,88
1421371,44.61717611,81
1421365,44.5572225,76
1421361,44.56055359,76
1421355,44.59290125,79
1421351,44.58407049,81
1421345,44.57340675,97
1421341,44.58272715,94
1421335,44.6391919,94
1421331,44.68671967,90
1421325,44.74480474,85
1421321,44.77703263,83
1421315,44.81438862,86
1421311,44.8164152,87
1421305,44.84526561,87
1421301,44.85556042,83
1421295,44.83498822,82
1421291,44.85594591,84
1421285,44.91388064,75
1421279,44.94563371,81
1421275,44.95848735,80
1421269,44.99729499,84
1421265,45.02803157,91
1421259,45.08617994,85
1421255,45.13135058,85
1421249,45.17804424,86
1421245,45.20091821,93
1421239,45.21344426,98
1421235,45.21546091,103
1421229,45.21638532,96
1421225,45.21631356,93
1421219,45.2162418,94
1421215,45.21617004,95
1421209,45.21563054,98
1421205,45.21523456,97
1421199,45.21523456,100
1421195,45.21507245,102
1421189,45.21507245,99
1421185,45.21514421,98
1421179,45.21539667,95
1421175,45.2151628,92
1421169,45.21509104,97
1421165,45.21525315,97
1421159,45.21564913,91
1421155,45.21588299,87
1421149,45.21532491,80
1421143,45.21467647,79
1421139,45.21442402,76
1421133,45.21440544,71
1421129,45.21415299,72
1421123,45.21413441,64
1421119,45.21429652,64
1421113,45.21427795,63
1421109,45.21456501,59
1421103,45.21463678,60
1421099,45.21440291,62
1421093,45.21515772,69
1421089,45.21575045,70
1421083,45.21641495,67
1421079,45.21718835,66
1421073,45.2165585,65
1421069,45.21652141,72
1421063,45.21841839,77
1421059,45.21841839,79
1421053,45.21841839,78
1421049,45.21841839,82
1421043,45.21841839,85
1421039,45.21841839,84
1421033,45.21841839,85
1421029,45.21841839,82
1421023,45.21841839,86
1421019,45.21841839,90
1421013,45.21841839,93
1421007,45.21841839,88
1421003,45.21841839,88
1420997,45.21841839,88
1420993,45.21841839,87
1420987,45.21841839,91
1420983,45.21841839,88
1420977,45.21841839,87
1420973,45.21841839,87
1420967,45.21841839,90
1420963,45.21841839,88
1420957,45.21841839,85
1420953,45.21841839,84
1420947,45.21841839,79
1420943,45.21841839,82
1420937,45.21841839,79
1420933,45.21841839,84
1420927,45.21843697,84
1420923,45.21685071,86
1420917,45.21269711,89
1420913,45.22406203,82
1420907,45.22306548,83
1420903,45.20978228,81
1420897,45.22014888,82
1420893,45.25214565,85
1420887,45.2860544,90
1420883,45.30165264,86
1420877,45.3439171,87
1420871,45.36701074,81
1420867,45.387985,75
1420861,45.38612605,72
1420857,45.38503406,74
1420851,45.41666221,75
1420847,45.45570495,76
1420841,45.48262432,75
1420837,45.45674685,77
1420831,45.40000103,72
1420827,45.37823024,70
1420821,45.37459394,72
1420817,45.38590539,75
1420811,45.3871468,80
1420807,45.38198653,79
1420801,45.37568703,81
1420797,45.38613904,77
1420791,45.42140558,80
1420787,45.43360787,82
1420781,45.45215936,80
1420777,45.48198399,80
1420771,45.53584921,78
1420767,45.55803136,83
1420761,45.59965024,84
1420757,45.63283114,84
1420751,45.67156169,83
1420745,45.68735933,90
1420741,45.71749852,92
1420735,45.77125863,94
1420731,45.80168349,91
1420725,45.82074627,91
1420721,45.82962665,95
1420715,45.80840751,96
1420711,45.77624993,98
1420705,45.74677267,93
1420701,45.73838217,92
1420695,45.74856141,87
1420691,45.7320136,85
1420685,45.72200416,80
1420681,45.73289168,72
1420675,45.7775595,67
1420671,45.79065761,66
1420665,45.80798859,61
1420661,45.82795913,63
1420655,45.85422411,59
1420651,45.8662152,59
1420645,45.90404084,63
1420641,45.89183345,61
1420635,45.85785073,59
1420631,45.8497615,58
1420625,45.8473264,59
1420621,45.8473264,61
1420615,45.8473264,63
1420609,45.8473264,61
1420605,45.84725941,61
1420599,45.84712543,59
1420595,45.84341029,54
1420589,45.8165078,53
1420585,45.79368651,53
1420579,45.76216862,51
1420575,45.73765631,54
1420569,45.7064101,54
1420565,45.71162484,51
1420559,45.72417571,51
1420555,45.72124144,57
1420549,45.6845702,59
1420545,45.6768348,60
1420539,45.69962244,60
1420535,45.72755374,70
1420529,45.76682912,73
1420525,45.80825158,68
1420519,45.87784919,68
1420515,45.91435142,67
1420509,45.97605956,72
1420505,46.01945933,71
1420499,46.08173664,74
1420495,46.12487861,68
1420489,46.17431296,71
1420485,46.21156959,72
1420479,46.26768602,73
1420473,46.33846612,70
1420469,46.38595068,66
1420463,46.45018877,70
1420459,46.47316934,73
1420453,46.47546998,72
1420449,46.47546998,67
1420443,46.47546998,72
1420439,46.47546998,72
1420433,46.47613846,76
1420429,46.48872279,75
1420423,46.51256994,75
1420419,46.51635413,75
1420413,46.53300708,72
1420409,46.54381034,73
1420403,46.55570009,73
1420399,46.553313,70
1420393,46.5426858,75
1420389,46.52854394,77
1420383,46.50278293,75
1420379,46.46453558,77
1420373,46.42615105,77
1420369,46.39113878,77
1420363,46.33881438,75
1420359,46.30199638,75
1420353,46.23163452,73
1420349,46.19633986,72
1420343,46.14043505,70
1420337,46.07131201,71
1420333,46.02487056,70
1420327,45.97625063,68
1420323,45.94023041,65
1420317,45.87907968,58
1420313,45.83700821,54
1420307,45.7760637,53
1420303,45.73896506,57
1420297,45.69678278,55
1420293,45.65608986,59
1420287,45.59366814,59
1420283,45.5537285,58
1420277,45.49604195,58
1420273,45.45419747,57
1420267,45.39112363,58
1420263,45.35473015,65
1420257,45.32561066,69
1420253,45.29181967,72
1420247,45.23886761,70
1420243,45.23343503,63
1420237,45.26262113,70
1420233,45.26608265,73
1420227,45.26484592,74
1420223,45.27551044,75
1420217,45.30786761,77
1420213,45.30950409,75
1420207,45.25733544,73
1420201,45.18863714,65
1420197,45.1407798,72
1420191,45.07278642,69
1420187,45.0296188,70
1420181,44.95107071,74
1420177,44.89910309,70
1420171,44.81516982,65
1420167,44.75694563,70
